query,title,docid,link,rel
Platform heels,"Yoki WYOMING Hot Fashion Round Toe Style Mid Calf Comfort Boots, Black, 10 M US",198686,https://www.amazon.com/dp/B00GYPLNWE,2
Hydrating face serum,"Devita hyaluronic acid serum for face with AloeHyplex, Hyaluronic Intensive Seru-gel – vegan serum for men & women wrinkles, fine lines, to hydrate, moisturize skin –1oz",12691,https://www.amazon.com/dp/B07Y5PGF8R,4
Clear lip gloss,2 PACK!! Ruby Kisses Jelly Lippies Lip Gloss (RCLG01 Clear & RMLG02 Mermaid),14994,https://www.amazon.com/dp/B07T7Z61PY,4
Eyelash curler,Tinksky Durable U Curved Tile Large Volume Stand Cystal Glass Adhesive Glue Pallet Holder for Eyelash Extensions Makeup Tool,13045,https://www.amazon.com/dp/B01LZLYNUW,1
Womens skinny jeans,ROLECOS Womens Rainbow Dash Wig Long Straight Fluffy Cosplay Wigs Multicolor,12804,https://www.amazon.com/dp/B01MR58PJE,1
Knee high boots women,Boomboom Autumn Women Soft Sole Slip-on Breathable Casual Sport Lazy Shoes,263588,https://www.amazon.com/dp/B07GB37D98,3
High waisted jeans,Jieson Overalls Jeans Shorts for Women High Waist Loose Fit Denim Shorts Sunflower Print Jumpsuit,358900,https://www.amazon.com/dp/B0913F6QXQ,2
Gentle facial cleanser with natural ingredients,"Aperio Natural Best Facial Mask Moisturize with Vitamin A, Calendula and Shea Butter, Stimulates Skin Cell Renewal, Anti-Wrinkle",13992,https://www.amazon.com/dp/B017QJYWZ6,1
Liquid eyeliner,"Magnetic Lashes, Magnetic Eyelash, 8 Pairs Fcicarn Reusable Magnetic Eyelashes with Eyeliner Kit Natural Looking No Glue Needed False Eyelashes",1311,https://www.amazon.com/dp/B09P13NRH4,3
Swim trunks,"Waxing Kit , 80w Security Painless Wax Warmer For Hair Removal, 220-240v at Home Waxing Kit For Women, Wax Machine With 4 Hard Wax Beans",3960,https://www.amazon.com/dp/B09379JR5L,1
Eyelash curler,"Acavado Heated Eyelash Curler, USB Rechargeable Electric Eelash Curlers, Eye Lash Curler with Eyelash Comb for Makeup Natural Curling, Long Lasting Eye Lashes Tool for Women,Gray",9968,https://www.amazon.com/dp/B07CWTND8T,4
Gentle facial cleanser with natural ingredients,NEW MURRAY'S BILLEY'S BEARD WASH GENTLE DAILY CLEANSER 4oz,12421,https://www.amazon.com/dp/B07F39P2ZL,2
V-neck t-shirt,"Uppada Women's Warm Fleece Lined Sweatshirts Long Sleeve O Neck Long Tunic Tops Cold Weather Base Layer Shirt Thick Pullover Blue, Large",178329,https://www.amazon.com/dp/B098QM8VH5,1
Long-lasting waterproof mascara,"essence | I Love Extreme Crazy Volume Waterproof Mascara | Volumizing & Longlasting for Dramatic Lashes | Vegan & Cruelty Free | Free From Fragrance, Parabens, Alcohol, & Microplastic Particles",14232,https://www.amazon.com/dp/B0B7L451Z9,4
Organic lip balm,Natio Lip Balm SPF 30+,5707,https://www.amazon.com/dp/B004WI5DMG,3
Face lotion with sunscreen,"Neutrogena Visibly Clear Facial Cleansing Wipes, Pink Grapefruit, 25-Count (6 Pack)",226,https://www.amazon.com/dp/B07P8VNG17,1
Cardigan sweaters for women,Funic Fashion Women Long Sleeve Lace Kimono Cardigan Top Blouse T-Shirt Beachwear,374789,https://www.amazon.com/dp/B07CSSZL11,4
Leg warmers,MEESU Leg Warmers for Women 80s Ribbed Knitted Over the Knee Socks Yoga Ballet Pilates Dance Socks.,381064,https://www.amazon.com/dp/B07WST2CXZ,4
White waterline eyeliner,Jonteblu FELT TIP LIQUID EYELINER ULTRA-FINE FAST-DRYING WATERPROOF SMUDGE PROOF DIP EYE LINER -HIGHLY PIGMENTED QUICK DRYING FORMULA WITH PRECISE APPLICATOR BOLD LINES - INTENSE BLACK COLOR,23642,https://www.amazon.com/dp/B071Z143B9,2
Hair repair oil,Biotin Hair Shampoo for Thinning Hair and Hair Moisturizer for Dry Damaged Hair - Nourishing Biotin Shampoo for Men and Women and Hair Thickening Shampoo with Biotin Keratin and Coconut Oil for Hair,3325,https://www.amazon.com/dp/B072DXKJYG,3
High waisted jeans,Boyfriend Jeans Wide Leg Pants High Waist Baggy Jeans for Women Men 90s Plus Size Blue,369968,https://www.amazon.com/dp/B08CTBR33V,4
Sundress,Women Dress High Neck Plaid Pattern Patchwork Casual Swing Skirt Fashion Elegant Irregular Hem Long Sleeve Dress,70369,https://www.amazon.com/dp/B07869TKM9,2
High waisted jeans,Women's Sexy Stretch Skinny Butt Lift Skinny Leg Pants (White XXL),296590,https://www.amazon.com/dp/B019F6YJ60,3
Face sheet mask,"FamzZONUS Silicone Bath Body Brush- Silicone Bath Brush, Exfoliating Brush, Shower Cleaner, Body Scrubbers for Use in Shower, Silicone Scrubber Body, Silicone Loofah for Women and Men",331,https://www.amazon.com/dp/B08KTZCKNX,1
Hiking boots for women,"3 Pack American Flag Headband, Red White and Blue Patriotic American Flag Headwrap, 4th of July",3043,https://www.amazon.com/dp/B07NW8F6C4,1
Bronzer powder,Bronze Goddess Powder Bronzer by Estee Lauder 02 Medium 21g,3864,https://www.amazon.com/dp/B08WKQ2KZ3,4
Lightweight travel backpack,Lebensfreude Little Mermaid 5-Piece Backpack Set,30135,https://www.amazon.com/dp/B07SW7K1LP,3
High waisted jeans,ANJUNIE mens Running Shorts,215982,https://www.amazon.com/dp/B07MDQN1BL,2
Liquid eyeliner,Kaleidoscope Therapeutic Shampoo + Conditioner + Leave in 8oz + Drops 2oz,526,https://www.amazon.com/dp/B07VMGV3SK,1
Pink purse crossbody,ZOOEYBEAR Cute Boba Milk Tea Shoulder/Crossbody Bag,85611,https://www.amazon.com/dp/B093KV48ST,3
High-waisted leggings with pockets,MANIFIQUE Yoga Pants Workout Leggings with Pockets Tummy Control High Waist Running Pants,317563,https://www.amazon.com/dp/B089GH4LT3,3
Eyebrow gel,"BodyJ4You 6 Pieces Eyebrow Ring Curve Eyebrow Ring, 16G 5/16"" Body Piercing Jewelry Kit",69944,https://www.amazon.com/dp/B00W5X850C,2
Makeup brush set,Mehron CreamBlend Stick Gold,630,https://www.amazon.com/dp/B00I5RATY2,1
Shampoo and conditioner set for curly hair,Wholesale SUAVE CONDITIONER OCEAN BREEZE 30Z,11353,https://www.amazon.com/dp/B076QN1VY3,1
Lightweight jacket for men,NICKA K LIPSTICK WITH VITAMIN E GLITTER #930,431,https://www.amazon.com/dp/B004T4XJGK,1
Blush brush,"Colourpop ""Aloha Honey"" Blush - Hello Kitty Tropical Escape Collection - Matte Coral NIB",17819,https://www.amazon.com/dp/B097S3K15D,1
Hiking boots for women,"3 Pack Lace Face_Mask Ladies Single Layer Black Embroidery Lace Mesh Thin Breathable Mouth_Covers with Adjustable Earloop,Womens Facial Protection Reusable & Washable",955,https://www.amazon.com/dp/B08VWXKQKL,1
V-neck t-shirt,Saint Louis Cardinals St. T-Shirt Imposing Your Will,427591,https://www.amazon.com/dp/B00V8PKV6E,2
Cardigan sweater with pockets,FQZWONG Y2k Tops Womens Tops Dressy Casual Plus Size Trendy Party Club Night Workout Athletic Going Out Cute Tunic Tops,25446,https://www.amazon.com/dp/B09W481QYR,1
Crop top,Women's 2 Piece Boho Printed Outfits Halter Cross Neck Crop Top Wide Leg Loose Pant Sets Palazzo Jumpsuits,38149,https://www.amazon.com/dp/B092LZ9J8J,5
Matte pink lipstick,Nicka K Vivid Matte Lipstick NMS02 Red,3595,https://www.amazon.com/dp/B0B89FFWQH,4
Knee high boots women,HFHAPW Rain Boots for Women Size 7 Tall rain Boots for Women and Waterproof Garden Shoes，Anti-Slipping Rainboots for Ladies,363323,https://www.amazon.com/dp/B0BG1Z3FC9,4
Pink purse crossbody,Calvin Klein Mara Tooled Roses Leather Crossbody,440895,https://www.amazon.com/dp/B079TTNNSJ,2
Sundress,CHUNTIANRAN Women's 2023 Casual Loose Maxi Dress Summer Short Sleeve Beach Long Sundress T Shirts Dresses with Pockets,42203,https://www.amazon.com/dp/B097M4MPHR,5
Frilly shorts,Huajuyan Plus Size Women Casual Pants Elephant Print Ethnic Style Elastic Waist Summer Short 2018,225228,https://www.amazon.com/dp/B07D9KQ8HW,2
Casual blazer for men in slim fit style,Letdown_Men tops Men Tshirts Graphic Funny Short Sleeve O-Neck African Print Casual Slim Fit Summer Fashion Top Blouse Beige,471815,https://www.amazon.com/dp/B07RD3JZX9,1
Platform heels,Sandals for Women Platform Gibobby Women's 2019 Comfy Platform Sandal Shoes Summer Beach Travel Fashion Slipper Flip Flops,38583,https://www.amazon.com/dp/B07SZ288LH,3
Womens crop top,5 Pack Headbands Headwrap Hair Band Hair Care Elastics Hair Accessories For Women Girl (F25),4460,https://www.amazon.com/dp/B07B7H9WBJ,1
White waterline eyeliner,Rejawece Eyeliner Liquid Waterproof Eyeliner Pencil - Liquid Eye Liner Gel Quick - Dry Eyeliner Pen - Black,20590,https://www.amazon.com/dp/B074PVG7TX,2
Bronzer powder,Too Faced Bronzed Peach Melting Powder Bronzer Toasted Peach .44 oz,19211,https://www.amazon.com/dp/B07B4YGC67,4
Wool scarf,Soft Lightweight pre-Tied Headscarf Tichel ShariRose: Weightless Collection! (Mauve Silver Splash Short),374187,https://www.amazon.com/dp/B0746K4JX7,2
Knee high boots women,Boomboom Women Casual Ankle Strap Clip Toe Shoes Roman Flat Sandals,268436,https://www.amazon.com/dp/B07GKQ3FFL,1
V-neck t-shirt,"Vedolay Tops for Women Short Sleeve, Women's Feather Embroidered Short Sleeves Plus Size T Shirt Cotton Blouse",261665,https://www.amazon.com/dp/B087MVS3JT,2
High-waisted leggings with pockets,"HCNTES Winter Pants for Women 2021, Women Leggings Casual Printed Stretchy Ladies High Waist Keep Warm Long Tights Pants",97479,https://www.amazon.com/dp/B09LMGVW7Q,3
Hydrating face serum,Forever Flawless Diamond Infused Eye Serum 40g / 1.35 oz,12299,https://www.amazon.com/dp/B00BCNW3Q8,3
Blush brush,Gabor Gabor 73.750 Grey Velvet UK 5.5 (US Women's 8),16187,https://www.amazon.com/dp/B00GTAYG8M,1
Crop top,Women's 2 Piece Boho Printed Outfits Halter Cross Neck Crop Top Wide Leg Loose Pant Sets Palazzo Jumpsuits,480751,https://www.amazon.com/dp/B092L81J83,5
Casual blazer for men in slim fit style,KIMILILY Sports Jacket for Men Slim Fit One Button Blazer Jackets Casual Suit Coats,184705,https://www.amazon.com/dp/B01M67UYCC,5
Cardigan sweater with pockets,Men's Trench Coat Casual Cape Cloak Irregular Hem Hoodie Cargidan Fashion Punk Irregular Windbreaker Mid-Length,32500,https://www.amazon.com/dp/B09GBP1PSB,4
Matte foundation,Bobbi Brown Skin Foundation SPF 15 .75 Ivory 1 oz,23071,https://www.amazon.com/dp/B01M5GA171,3
Pastel color eyeshadow palette,"W7's Ultimate Eyeshadow Collection with Natural Nudes, Smokey Shades and Trio Bronzer, Blusher & Highlighter Powder Palette - Set of 5 Palettes",22128,https://www.amazon.com/dp/B01LQJ3R5I,3
White waterline eyeliner,"MARC JACOBS highliner liquid-gel eyeliner BLACQUER (BLACKEST, SHINIEST BLACK)",3924,https://www.amazon.com/dp/B07ZQT14WM,4
White waterline eyeliner,"Miuffue Lash Glue Pen, 2-in-1 Magic Eyeliner Self-adhesive Eyeliner Waterproof Long-lasting Liquid Eyeliner, 2 PCS",10210,https://www.amazon.com/dp/B09C316HMD,2
Womens crop top,"Goody Womens Classic 3"" Mock Tort Staytight Barrettes - 4 Pc - 2 Packs",726,https://www.amazon.com/dp/B00BUS8TTK,1
Ripped jeans men,POTILI Women's Boyfriend Jeans Stretchy Ripped High Waisted Casual Loose Fit Distressed Denim Pants for Women,262086,https://www.amazon.com/dp/B09NM5NCMC,1
Gentle facial cleanser with natural ingredients,Eyelash Extension Cleanser -Foaming 100 ML Eyelash Shampoo/Wash Eyelash Extension Safe For Daily Use And Is Oil Free With Soft Brush (Aloe with Brush).,9344,https://www.amazon.com/dp/B07DZC5QYV,2
Nail polish,SAVILAND Poly Nails Gel Kit - Color Changing Poly Nails Gel Builder Gel Thermal Nail Polish Nail Extension Nail Enhancement for Starter and Professional Nail Technician,507,https://www.amazon.com/dp/B08197RXTQ,3
Swim trunks,Disney Boys' Toy Story Two Piece Swim Set Buzz Lightyear,33017,https://www.amazon.com/dp/B085TKL8XS,2
Womens sweaters warm,5 Pack Headbands Headwrap Hair Band Hair Care Elastics Hair Accessories For Women Girl (F71),10252,https://www.amazon.com/dp/B07FCHCXYF,1
T-shirt dress women,Amlaiworld Women Plus Size Tee Shirt Tank Shirt Open Back Workout Top Shirts Yoga Activewear Exercise Tops T Shirts Tank Tops,475286,https://www.amazon.com/dp/B07QF25FL2,1
Makeup blender sponge,Loofah Sponge,3233,https://www.amazon.com/dp/B00076HMSA,2
Knee high boots women,Women Flip Flops Open Toe Boho Flowers Sandals Comfortable Low Wedge Platform Slippers Casual Slip On Dress Slides Sandals,400463,https://www.amazon.com/dp/B099X47H8B,2
Crop top,Mens Vintage Suede Shearling Coats Winter Faux Fur Sherpa Lined Long Jacket Classic Sheepskin Windproof Warm Outwear,485895,https://www.amazon.com/dp/B07YRW5R6G,1
Gentle facial cleanser with natural ingredients,"Huggies Natural Care Baby Wipe Refill, Fragrance Free (1,040 ct.)",1713,https://www.amazon.com/dp/B07NXW5397,1
Kids t-shirts,"Best Price And Quality Set of 5 Stylish Silver Colored Clip On Pendants / Charms For Bracelets / Bangles In Shapes of Hand Bag, Black Dotted Panties, Ring With Rhinestone, Three Keys And Cameo With Roman Bust By VAGA",1367,https://www.amazon.com/dp/B00VJZSJ3U,1
Pastel color eyeshadow palette,Colourpop Eyeshadow Palette (THE CHILD (STAR WARS)),19079,https://www.amazon.com/dp/B09L7DT69X,4
Womens skinny jeans,"Ouzo Trendy Scrunchie Color Golden Blonde - Ellen Wille Wigs 8"" Length Wrap Piece Layered Bun Messy Layers Synthetic Womens Elegant Long Short Hair",8269,https://www.amazon.com/dp/B08PBK9M6F,1
Gentle facial cleanser with natural ingredients,Coconut Oil Cleansing Balm by Palmers for Unisex - 2.25 oz Cleanser - (Pack of 2),16318,https://www.amazon.com/dp/B086H5XPT3,2
High-waisted leggings with pockets,"5665 Women's Pants, Elastic Destroyed Hole Leggings Short Pants Denim Shorts Ripped Jeans",255920,https://www.amazon.com/dp/B091TMV6XC,3
Wool scarf,I LUV LTD Buchanan Antique Tartan 100% Lambswool Scarf Made in Scotland,117713,https://www.amazon.com/dp/B00O8KT1EE,5
Makeup brush set,Tarte Shape Tape Powder 33S Medium Sand,361,https://www.amazon.com/dp/B07NZJVGJP,1
Frilly shorts,POTO Jean Shorts for Women Distressed Denim Shorts Lace Hem Casual Summer Beach Hot Short Pants Trousers,414233,https://www.amazon.com/dp/B08X6M3DPC,3
Face lotion with sunscreen,Counterfeit Blonde Clown White Makeup (Small 3.4 Ounces),499,https://www.amazon.com/dp/B07X4VLHBD,1
Wool scarf,Cowboy Western Scarf Tie,146059,https://www.amazon.com/dp/B00S8RP912,2
Lightweight jacket for men,Tara Assorted Color Design 240 Pieces Plastic Beads 10x12 mm For Braid Hair For Girls (GLITTER SKY BLUE),100,https://www.amazon.com/dp/B07JF4C4C2,1
Hydrating face serum,"NuOrganic Super C Serum 20% Vitamin C Serum for Face | Hyaluronic Acid, Plant-Based Stem Cells, Ferulic Acid, Vitamin E, MSM | Skin Brightening & Antioxidant-Rich Serum (15 ML)",9144,https://www.amazon.com/dp/B09987JTXF,4
White waterline eyeliner,"GR Cosmetics Creamy Eyeliner Pencil, Long Lasting Dream Eye Liner Pencil, Safe for Waterline, Smudge Proof, Matte Finish (403 Gunsmoke)",15796,https://www.amazon.com/dp/B09NZJ1YHV,4
Frilly shorts,"POLLYANNA KEONG Shorts for Women Casual Summer, Women Casual Elastic Waist Drawstring Shorts Pockets Summer Beach Shorts",380091,https://www.amazon.com/dp/B091NPL1HM,3
Eyebrow gel,Retractable Eyebrow Pencil Blonde – MEIKING Micro Brow Pen Definer with Brush Eyes Makeup 0.002 oz (#04 Blonde),9219,https://www.amazon.com/dp/B07M8HVK7K,3
Casual blazer for men in slim fit style,FLITAY Womens Casual Solid Color Loose Blazer Open Front Oversized Blazer Coat Rose Red S,368377,https://www.amazon.com/dp/B0BFH8FJWB,4
Sundress,"Women Headbands, Turban Comfort Hair Band Stretchy Bows Breathable Headwraps Solid Cross Soft Elastic Hair Wrap Accessories for Fashion Yoga Sport Gym Running Athletic Travel- 6 Color",14406,https://www.amazon.com/dp/B0836C6L18,1
Kids t-shirts,False Nails for Kids 24 Pcs Press On Girls Fake Nails Tips Watermenlon Pattern,48,https://www.amazon.com/dp/B07SY84DPP,2
Sunscreen spf 50,CeraVe AM Facial Moisturizing Lotion SPF 30 | Oil-Free Face Moisturizer with Sunscreen | Non-Comedogenic | 3 Ounce,2299,https://www.amazon.com/dp/B010PJYJIY,3
Hydrating lip oil,"Pack of 2 Milani Keep It Clean Longwear Lip Color Remover, Keep It Clean (01)",6713,https://www.amazon.com/dp/B082T3WM86,1
Maxi dress,"Beachcoco Women's Maternity Comfortable Printed Maxi Tube Dress (L, Black)",472532,https://www.amazon.com/dp/B00VLFKHVU,5
Face sheet mask,"Neutrogena Visibly Clear Facial Cleansing Wipes, Pink Grapefruit, 25-Count (6 Pack)",226,https://www.amazon.com/dp/B07P8VNG17,1
Clear lip gloss,Cherimoya MAX Makeup Lip Polish bulk-12PCS SET (NUDE PEACH/STRAW),881,https://www.amazon.com/dp/B098W794X6,3
Leg warmers,Spirit Halloween Kids Astrid How To Train Your Dragon Costume | OFFICIALLY LICENSED,88733,https://www.amazon.com/dp/B07VS3WZ76,1
Plumping lip gloss,Kungfu Apothecary - Facial Cupping Set,1685,https://www.amazon.com/dp/B085BW6S6X,1
V-neck t-shirt,Calvin Klein Performance Rolled-Cuff,296791,https://www.amazon.com/dp/B0935FSY8T,2
Sunscreen spf 50,"Eucerin Pigment Control LSF 50+ Sun Fluid, 50 ml Solution",23707,https://www.amazon.com/dp/B07P581B26,5
Cardigan sweater with pockets,True Angel Women's Round Neck Long Sleeve Allover Pointelle Pullover Sweater,28021,https://www.amazon.com/dp/B07DLM5M6T,3
Nail polish,Manicure Kit Nail Clippers Set Professional Pedicure 15 Piece Black Stainless Steel Makeup Grooming Set Cutter Ear Pick Tweezers Scissors Nail file Gift for Man & Women (black/navy_15in1)…,341,https://www.amazon.com/dp/B0862BZYQP,1
Knee high boots women,2020 New Arch Support Boots Women's Boots Leather Comfortable Damping Shoes Side Zipper Platform Wedge Booties,242781,https://www.amazon.com/dp/B07YS5TD3H,3
Clear lip gloss,2 PACK!! Ruby Kisses Jelly Lippies Lip Gloss (RMLG02 Mermaid),11539,https://www.amazon.com/dp/B07T926B6V,3
Gray baggy jeans,Beret Braided Baggy Beanie Crochet Hat Ski Cap Women Lady Fashion(Beige),7327,https://www.amazon.com/dp/B00P8W5OJW,1
Swim trunks,JCM 21'' 8PCS Princess Party Highlight Light Pink Light Blue Hair Pieces Colored Hair Extensions Clip in/On for America Girls and Kids Wig Pieces for Dolls(Light Pink Sky Blue ),20163,https://www.amazon.com/dp/B087RJ5BMW,1
Face lotion with sunscreen,3D Face Massager V Face Lift Tool Facial Care Massager Roller Firming Beauty Body Face Massage Massage Stick,310,https://www.amazon.com/dp/B08JVK8B58,1
Hydrating face serum,"Sekkisei Herbal Gel, Multi-Purpose 6in1 benefits Hydrating Gel Moisturizer & Mask, 2.8 Ounce",23213,https://www.amazon.com/dp/B07R5F96RQ,3
High-waisted leggings with pockets,"COMVALUE Winter Leggings for Women Warm, High Waist Solid Color Stretchy Thick Cashmere Leggings Warm Thermal Pants",119829,https://www.amazon.com/dp/B09HTT6WC9,3
Lightweight jacket for men,4 Pieces Real Silk Night Sleeping Cap Floral Print Silk Bonnet Hat with Ribbon (Pure Color),165,https://www.amazon.com/dp/B08XTP92WG,1
Womens sweaters warm,ROLECOS Womens Rainbow Dash Wig Long Straight Fluffy Cosplay Wigs Multicolor,12804,https://www.amazon.com/dp/B01MR58PJE,1
Sundress,Women's Casual Dress Casual Long Sleeve T-Shirt Sweater Dress Tops,47248,https://www.amazon.com/dp/B078P8Q63D,2
Kids’ winter coat waterproof,THE NORTH FACE Men's High Rise Hiking Boots,466456,https://www.amazon.com/dp/B07HDLGVL1,2
T-shirt dress women,Cotton V Neck T Shirt Short Sleeve Button Up Slim Fit Sold Summer Fashion T-Shirt Tops Tee Shirt,228127,https://www.amazon.com/dp/B07RWKRFZS,1
Eyelash curler,"Eyelash Curler,Upgrade Heated Eyelash Curlers with Comb Led Light Electric Eyelash Curling Tool for Eyes Makeup (Media)",7573,https://www.amazon.com/dp/B07WMRNHVY,4
